algorithm,preprocessing,k,eps,min_samples,threshold,n_clusters,silhouette,davies_bouldin,calinski_harabasz
GMM,PCA,5.0,,,,,0.1135978136682177,2.2780667298692903,15739.710286794092
GMM,PCA,6.0,,,,,0.0581790671336433,3.2889139658383315,11475.185350904643
GMM,PCA,7.0,,,,,0.0511696127581742,2.9325808203613373,9411.110703746874
GMM,PCA,8.0,,,,,0.0374055986122077,4.016342678597852,8802.580050803976
Agglomerative,PCA,2.0,,,,,0.1855777157023747,1.7724785166711072,1183.142718491783
Agglomerative,PCA,3.0,,,,,0.1001896481899071,2.297803016014201,886.7170125857318
Agglomerative,PCA,4.0,,,,,0.0885841966713844,2.4013577503349164,724.8386580774425
Agglomerative,PCA,5.0,,,,,0.0584690019633056,2.271220387982866,626.102790986626
Agglomerative,PCA,6.0,,,,,0.0549539361607171,2.230515209979135,558.1098352814448
Agglomerative,PCA,7.0,,,,,0.0501803718003557,2.3110610585300213,514.9082096309448
Agglomerative,PCA,8.0,,,,,0.0484199811714485,2.3335856509666906,482.52601157487896
Spectral,PCA,2.0,,,,,0.2290738227237327,1.6079261484002496,1702.175228095416
Spectral,PCA,3.0,,,,,0.1562474928086326,2.017587713045327,1167.2779867661327
Spectral,PCA,4.0,,,,,0.1264934104220987,2.011056175107103,913.1622527911412
Spectral,PCA,5.0,,,,,0.1215924137571231,1.9305608762945776,787.7985315861782
Spectral,PCA,6.0,,,,,0.1152253965808207,1.888627733609881,731.9572718403289
Spectral,PCA,7.0,,,,,0.1128435682913562,1.8384833639903864,660.8105459960965
Spectral,PCA,8.0,,,,,0.1090269043267582,1.7955305062365146,617.9862429475774
DBSCAN,PCA,,0.5,,,,-0.5443265801541584,0.9509598785788992,10.647310812032291
DBSCAN,PCA,,1.0,,,,0.3607811042445299,0.5965164082352128,19.76334330310593
BIRCH,PCA,,,,1.5,120.0,0.0973123001722103,1.5911405312935305,2792.645043305623
OPTICS,PCA,,,3.0,,7911.0,-0.3938146389102127,1.2194090970351827,6.108986248061976
OPTICS,PCA,,,5.0,,1564.0,-0.618139272039126,1.2335662134826408,7.518793816530926
OPTICS,PCA,,,10.0,,47.0,-0.5372566036934663,1.308369745567315,12.291296790971488
K-Means,raw,2.0,,,,,0.5354891049761026,0.6610684699386126,188461.22352431627
K-Means,raw,3.0,,,,,0.421833704729751,0.8412641381789528,165386.65878455414
K-Means,raw,4.0,,,,,0.34969542031036,1.0034067862704623,143820.41760559022
K-Means,raw,5.0,,,,,0.3601601168170682,0.9222441840911252,135342.7066977863
K-Means,raw,6.0,,,,,0.3459308230367356,0.9334749583946732,130045.20032782244
K-Means,raw,7.0,,,,,0.3459084281483504,0.8967486216363997,131293.36276380758
K-Means,raw,8.0,,,,,0.3385729343111666,0.8946172990953974,130828.29872983212
GMM,raw,2.0,,,,,0.5288116906017155,0.6665928626207142,183950.9757954524
GMM,raw,3.0,,,,,0.4164768145732706,0.8440829213858846,162085.3184330407
GMM,raw,4.0,,,,,0.3432766435562794,1.001820298751282,140412.87882989063
GMM,raw,5.0,,,,,0.3138460228132166,1.0017040232131278,116929.9384168581
GMM,raw,6.0,,,,,0.1329987871433689,3.252574879215562,50770.602518718
GMM,raw,7.0,,,,,0.1185386158228788,7.365167963480571,43480.90012757058
GMM,raw,8.0,,,,,0.0760357460569578,5.472924262636321,39666.59677330916
Agglomerative,raw,2.0,,,,,0.5242597193006554,0.6718855966623466,9422.12796752245
Agglomerative,raw,3.0,,,,,0.3704043112643868,0.9920749528182052,6707.178806244606
Agglomerative,raw,4.0,,,,,0.3123942489353834,1.0369259958942167,6562.447178533344
Agglomerative,raw,5.0,,,,,0.3003566257345267,0.9763352327193544,6088.7191238453415
Agglomerative,raw,6.0,,,,,0.2997512246251935,1.023263714490246,5842.647904594328
Agglomerative,raw,7.0,,,,,0.2886421457677616,0.9921351554717626,5754.412013088113
Agglomerative,raw,8.0,,,,,0.2831580776362127,0.9801920111134728,5667.089578015534
Spectral,raw,2.0,,,,,0.530867356641257,0.6637221609611244,9614.994593980333
Spectral,raw,3.0,,,,,0.3890412597905231,0.7983419325585817,7385.893384969993
Spectral,raw,4.0,,,,,0.3331960570806525,0.985548522721067,6326.807051690192
Spectral,raw,5.0,,,,,0.339480510142458,0.9650060959400412,6543.908961834649
Spectral,raw,6.0,,,,,0.3049312784506315,0.9819614280013368,5819.588012652855
Spectral,raw,7.0,,,,,0.3109666918993765,0.911597553417586,6021.161130237266
Spectral,raw,8.0,,,,,0.3284854150905759,0.8579481424171072,6341.60826080163
DBSCAN,raw,,0.5,,,,-0.6910802170743029,1.3302180687110332,9.374511796945482
DBSCAN,raw,,1.0,,,,-0.638824278386618,1.861141604321864,46.503403116589816
DBSCAN,raw,,1.5,,,,-0.7948752088866039,1.552351810386152,7.558236611253732
BIRCH,raw,,,,1.5,6007.0,0.1506210952049678,1.2756122931115743,9077.217794213846
BIRCH,raw,,,,3.0,508.0,0.1664900736227474,1.3525212996973628,27924.930344591776
BIRCH,raw,,,,5.0,78.0,0.2190529480905212,1.1262974648897883,71819.14509708664
BIRCH,raw,,,,10.0,12.0,0.3059760007410024,0.9459739039518807,117188.59705616636
OPTICS,raw,,,3.0,,9233.0,-0.383591764068708,1.514947754405981,7.349951724522704
OPTICS,raw,,,5.0,,2576.0,-0.6665562352645483,1.4603027463028124,9.573703294162106
OPTICS,raw,,,10.0,,240.0,-0.8495057826790118,1.2743116823885148,16.337864767222
OPTICS,raw,,,20.0,,10.0,-0.6042453903903784,0.8280614665847686,39.513279899657846
KMeans,Scaled,2.0,,,,,0.2248888634603727,1.651928213869833,32460.286242286293
KMeans,Scaled,3.0,,,,,0.1511311649382139,2.155980079990617,22062.76361363965
KMeans,Scaled,4.0,,,,,0.140296114868535,2.0005630959592184,17842.961077365042
KMeans,Scaled,5.0,,,,,0.1179428553309268,2.150183304788712,15690.865146386222
KMeans,Scaled,6.0,,,,,0.117269632139892,2.012932340569877,14188.343656568371
KMeans,Scaled,7.0,,,,,0.1126549883442523,1.9464987160105252,12995.223807425102
KMeans,Scaled,8.0,,,,,0.1123191156997344,1.8780617704724636,12142.738949111284
GMM,Scaled,2.0,,,,,0.2135731258023553,1.706984307180331,30250.0980523689
GMM,Scaled,3.0,,,,,0.14585282797853,2.136268111602339,20849.649592638674
GMM,Scaled,4.0,,,,,0.1244087278279936,2.178274747451877,16234.442592143256
GMM,Scaled,5.0,,,,,0.0557111241366465,2.9926655048151174,10557.13173061954
GMM,Scaled,6.0,,,,,0.0428936352611091,9.238868798348628,8509.981445750705
GMM,Scaled,7.0,,,,,0.031524278536033,7.547086597417015,7054.804203097381
GMM,Scaled,8.0,,,,,0.014785211190188,8.230833686783637,6099.802963552463
Agglomerative,Scaled,2.0,,,,,0.1845905883710109,1.8561316913961388,1327.121301014206
Agglomerative,Scaled,3.0,,,,,0.1088571893368021,2.584341369569279,860.2099817217969
Agglomerative,Scaled,4.0,,,,,0.0731986205608526,2.754759965726358,688.1647383305001
Agglomerative,Scaled,5.0,,,,,0.068615278678918,2.520645035654172,601.4879811840182
Agglomerative,Scaled,6.0,,,,,0.0597976042069112,2.441753980374154,533.0253757598098
Agglomerative,Scaled,7.0,,,,,0.051227180041263,2.4218562465450804,485.6996334198786
Agglomerative,Scaled,8.0,,,,,0.0494715718564219,2.3270514782723404,448.8003976223222
Spectral,Scaled,2.0,,,,,0.2183774179002836,1.6662031445575154,1604.9972977985776
Spectral,Scaled,3.0,,,,,0.1469668875653128,2.1036889488214285,1093.4586641788608
Spectral,Scaled,4.0,,,,,0.1178754613821305,2.169800822884562,862.3288217701268
Spectral,Scaled,5.0,,,,,0.1048370723830062,2.049955483370216,720.3115548422966
Spectral,Scaled,6.0,,,,,0.1018197667832117,1.992677490103899,653.6149582768238
Spectral,Scaled,7.0,,,,,0.0992068149288345,1.93733664021052,592.3417269768252
Spectral,Scaled,8.0,,,,,0.0986969060942727,1.921477090021286,573.6895453558473
DBSCAN,Scaled,,0.5,,,,-0.2797136290060974,1.130259170416411,14.771382347131432
DBSCAN,Scaled,,1.0,,,,0.0069792642043025,0.7447009495445275,12.454782754510788
BIRCH,Scaled,,,,1.5,203.0,0.0873056696231881,1.6746120170039505,1699.9765584128688
OPTICS,Scaled,,,3.0,,8436.0,-0.3421259441614246,1.205729466010211,6.615960283876645
OPTICS,Scaled,,,5.0,,1918.0,-0.564879644412122,1.21099038492666,8.17090887692125
OPTICS,Scaled,,,10.0,,73.0,-0.54433436842146,1.2868357464371667,12.212662838918394
